0 0 0.000000 0.000000 0.000000
0 1 0.000000 0.000000 0.000000
0 2 0.000000 0.000000 0.000000
0 3 0.000000 0.000000 0.000000
0 4 0.000000 0.000000 0.000000
0 5 0.000000 0.000000 0.000000
0 6 0.000000 0.000000 0.000000
0 7 0.000000 0.000000 0.000000
0 8 0.000000 0.000000 0.000000
0 9 0.000000 0.000000 0.000000
0 10 0.000000 0.000000 0.000000
0 11 0.000000 0.000000 0.000000
0 12 0.000000 0.000000 0.000000
0 13 0.000000 0.000000 0.000000
0 14 0.000000 0.000000 0.000000
0 15 0.000000 0.000000 0.000000
0 16 0.000000 0.000000 0.000000
0 17 0.000000 0.000000 0.000000
0 18 0.000000 0.000000 0.000000
0 19 0.000000 0.000000 0.000000
0 20 0.000000 0.000000 0.000000
0 21 0.000000 0.000000 0.000000
0 22 0.000000 0.000000 0.000000
0 23 0.000000 0.000000 0.000000
0 24 0.000000 0.000000 0.000000
0 25 0.000000 0.000000 0.000000
0 26 0.000000 0.000000 0.000000
0 27 0.000000 0.000000 0.000000
0 28 0.000000 0.000000 0.000000
0 29 0.000000 0.000000 0.000000
0 30 0.000000 0.000000 0.000000
0 31 0.000000 0.000000 0.000000
0 32 0.000000 0.000000 0.000000
0 33 0.000000 0.000000 0.000000
0 34 0.000000 0.000000 0.000000
0 35 0.000000 0.000000 0.000000
0 36 0.000000 0.000000 0.000000
0 37 0.000000 0.000000 0.000000
0 38 0.000000 0.000000 0.000000
0 39 0.000000 0.000000 0.000000
1 0 0.000000 0.000000 0.000000
1 1 -0.533713 0.018657 0.018537
1 2 -1.063973 0.037206 0.018344
1 3 -1.586604 0.055515 0.017979
1 4 -2.095964 0.073401 0.017380
1 5 -2.584186 0.090601 0.016455
1 6 -3.040461 0.106748 0.015093
1 7 -3.450501 0.121346 0.013171
1 8 -3.796455 0.133761 0.010578
1 9 -4.057663 0.143236 0.007251
1 10 -4.212653 0.148965 0.003221
1 11 -4.242556 0.150216 -0.001346
1 12 -4.135384 0.146508 -0.006149
1 13 -3.889631 0.137774 -0.010807
1 14 -3.515087 0.124404 -0.014975
1 15 -3.030084 0.107111 -0.018432
1 16 -2.457144 0.086748 -0.021096
1 17 -1.819208 0.064151 -0.022992
1 18 -1.137450 0.040068 -0.024192
1 19 -0.430651 0.015146 -0.024770
1 20 0.284330 -0.010046 -0.024777
1 21 0.991488 -0.034972 -0.024218
1 22 1.674406 -0.059080 -0.023061
1 23 2.315151 -0.081756 -0.021242
1 24 2.893682 -0.102294 -0.018694
1 25 3.388180 -0.119906 -0.015384
1 26 3.776711 -0.133774 -0.011363
1 27 4.040369 -0.143166 -0.006805
1 28 4.167334 -0.147613 -0.002019
1 29 4.156283 -0.147057 0.002618
1 30 4.017038 -0.141890 0.006770
1 31 3.767669 -0.132821 0.010228
1 32 3.429969 -0.120679 0.012931
1 33 3.025464 -0.106257 0.014931
1 34 2.572949 -0.090227 0.016342
1 35 2.087480 -0.073114 0.017292
1 36 1.580391 -0.055302 0.017903
1 37 1.059854 -0.037064 0.018271
1 38 0.531651 -0.018585 0.018465
1 39 0.000000 0.000000 0.009262
2 0 0.000000 0.000000 0.000000
2 1 -1.070883 0.018825 0.037206
2 2 -2.135584 0.037580 0.036858
2 3 -3.186489 0.056171 0.036194
2 4 -4.213075 0.074455 0.035085
2 5 -5.200328 0.092210 0.033347
2 6 -6.127162 0.109103 0.030746
2 7 -6.965088 0.124647 0.027013
2 8 -7.677651 0.138176 0.021890
2 9 -8.221528 0.148833 0.015205
2 10 -8.550371 0.155622 0.006980
2 11 -8.622152 0.157561 -0.002458
2 12 -8.409303 0.153945 -0.012442
2 13 -7.907994 0.144651 -0.022104
2 14 -7.140559 0.130246 -0.030662
2 15 -6.148020 0.111711 -0.037656
2 16 -4.979189 0.090110 -0.042961
2 17 -3.682133 0.066394 -0.046680
2 18 -2.299829 0.041338 -0.049004
2 19 -0.869369 0.015554 -0.050113
2 20 0.576603 -0.010453 -0.050118
2 21 2.007335 -0.036218 -0.049034
2 22 3.391101 -0.061253 -0.046784
2 23 4.692632 -0.084982 -0.043214
2 24 5.871508 -0.106689 -0.038151
2 25 6.882428 -0.125502 -0.031480
2 26 7.678390 -0.140428 -0.023260
2 27 8.217520 -0.150498 -0.013840
2 28 8.472769 -0.155025 -0.003891
2 29 8.440834 -0.153904 0.005723
2 30 8.144268 -0.147714 0.014236
2 31 7.623733 -0.137437 0.021211
2 32 6.926797 -0.124126 0.026564
2 33 6.098988 -0.108704 0.030452
2 34 5.178893 -0.091887 0.033143
2 35 4.196611 -0.074190 0.034925
2 36 3.174255 -0.055965 0.036050
2 37 2.127387 -0.037438 0.036717
2 38 1.066757 -0.018752 0.037064
2 39 0.000000 0.000000 0.018585
3 0 0.000000 0.000000 0.000000
3 1 -1.614246 0.019064 0.056117
3 2 -3.221002 0.038118 0.055689
3 3 -4.810711 0.057133 0.054854
3 4 -6.369537 0.076037 0.053419
3 5 -7.876902 0.094683 0.051103
